Merchant_ID,Merchant_Name,Merchant_Category,City,State,Merchant_Risk_Score,Merchant_Type,Partner_Offer_Eligible
MERCH_1812,Reliance Petroleum Outlet 870,Fuel,Bangalore,Karnataka,28,Retail,False
MERCH_1813,Max Healthcare Outlet 722,Healthcare,Trivandrum,Kerala,24,Hybrid,False
MERCH_1814,BESCOM Outlet 942,Utility,Coimbatore,Tamil Nadu,31,Online,False
MERCH_1815,H&M Outlet 958,Shopping,Mumbai,Maharashtra,32,Retail,False
MERCH_1816,Indraprastha Gas Outlet 974,Utility,Noida,Uttar Pradesh,18,Online,False
MERCH_1817,KFC Outlet 593,Food,Ludhiana,Punjab,33,Online,False
MERCH_1818,AngelOne Deposit Digital,Investment,Ludhiana,Punjab,41,Online,False
MERCH_1819,IRCTC Outlet 268,Travel,Ludhiana,Punjab,12,Retail,False
MERCH_1820,Apollo Clinic Outlet 180,Healthcare,Chennai,Tamil Nadu,35,Online,True
MERCH_1821,DMart Outlet 66,Grocery,Hyderabad,Telangana,20,Hybrid,False
MERCH_1822,KFC Outlet 636,Food,Nagpur,Maharashtra,40,Retail,False
MERCH_1823,Barbeque Nation Outlet 922,Dining_Out,Mumbai,Maharashtra,26,Hybrid,False
MERCH_1824,Practo Outlet 529,Healthcare,Kolkata,West Bengal,44,Retail,False
MERCH_1825,Indian Oil Outlet 453,Fuel,Surat,Gujarat,13,Retail,False
MERCH_1826,IRCTC Outlet 82,Travel,Mumbai,Maharashtra,41,Retail,False
MERCH_1827,BESCOM Outlet 617,Utility,Jaipur,Rajasthan,41,Online,True
MERCH_1828,DPS School Outlet 225,Education,Hyderabad,Telangana,13,Retail,False
MERCH_1829,Ola Outlet 617,Travel,Udaipur,Rajasthan,25,Retail,True
MERCH_1830,MedPlus Outlet 169,Healthcare,Surat,Gujarat,37,Hybrid,False
MERCH_1831,Spotify Family Digital,Subscription,Jaipur,Rajasthan,38,Online,False
MERCH_1832,Smaaash Outlet 646,Entertainment,Ahmedabad,Gujarat,24,Retail,False
MERCH_1833,Local Restaurant Outlet 641,Food,Noida,Uttar Pradesh,38,Hybrid,False
MERCH_1834,Shell Petrol Outlet 775,Fuel,Pune,Maharashtra,10,Retail,False
MERCH_1835,Bharat Petroleum Outlet 887,Fuel,Nagpur,Maharashtra,11,Retail,True
MERCH_1836,Local Tailor Outlet 589,Other,Udaipur,Rajasthan,26,Retail,False
MERCH_1837,Coursera Outlet 43,Education,Delhi,Delhi,24,Retail,False
MERCH_1838,Barbeque Nation Outlet 537,Dining_Out,Ahmedabad,Gujarat,37,Retail,True
MERCH_1839,Taj Dining Outlet 52,Dining_Out,Chandigarh,Punjab,31,Hybrid,False
MERCH_1840,H&M Outlet 211,Shopping,Lucknow,Uttar Pradesh,21,Hybrid,True
MERCH_1841,Local Restaurant Outlet 213,Food,Coimbatore,Tamil Nadu,35,Hybrid,False
MERCH_1842,Adani Electricity Outlet 666,Utility,Kolkata,West Bengal,15,Online,False
MERCH_1843,Inox Outlet 114,Entertainment,Ludhiana,Punjab,6,Hybrid,False
MERCH_1844,Mainland China Outlet 244,Dining_Out,Hyderabad,Telangana,37,Retail,False
MERCH_1845,HDFC Ergo Outlet 359,Insurance,Chennai,Tamil Nadu,11,Retail,True
MERCH_1846,Local Tailor Outlet 632,Other,Mumbai,Maharashtra,9,Online,False
MERCH_1847,Shell Petrol Outlet 663,Fuel,Chennai,Tamil Nadu,5,Retail,False
MERCH_1848,Reliance Petroleum Outlet 590,Fuel,Trivandrum,Kerala,28,Retail,False
MERCH_1849,Burger King Outlet 666,Food,Pune,Maharashtra,21,Hybrid,False
MERCH_1850,Zara Outlet 319,Shopping,Ahmedabad,Gujarat,9,Retail,False
MERCH_1851,Bharat Petroleum Outlet 255,Fuel,Lucknow,Uttar Pradesh,27,Retail,False
MERCH_1852,Local Tailor Outlet 60,Other,Udaipur,Rajasthan,38,Retail,False
MERCH_1853,Nykaa Outlet 127,Shopping,Bangalore,Karnataka,17,Hybrid,False
MERCH_1854,AngelOne Deposit Digital,Investment,Hyderabad,Telangana,29,Online,True
MERCH_1855,NPS Contribution Digital,Investment,Mysore,Karnataka,31,Online,False
MERCH_1856,Groww SIP Digital,Investment,Delhi,Delhi,41,Online,True
MERCH_1857,Shell Petrol Outlet 58,Fuel,Mysore,Karnataka,36,Retail,True
MERCH_1858,ICICI Lombard Outlet 821,Insurance,Coimbatore,Tamil Nadu,26,Retail,False
MERCH_1859,Booking.com Outlet 160,Travel,Surat,Gujarat,35,Hybrid,True
MERCH_1860,HDFC Ergo Outlet 164,Insurance,Ludhiana,Punjab,14,Online,False
MERCH_1861,Simplilearn Outlet 920,Education,Ludhiana,Punjab,5,Hybrid,False
MERCH_1862,Reliance Fresh Outlet 260,Grocery,Lucknow,Uttar Pradesh,7,Hybrid,False
MERCH_1863,Gift Gallery Outlet 792,Other,Hyderabad,Telangana,31,Online,True
MERCH_1864,Decathlon Outlet 582,Shopping,Trivandrum,Kerala,31,Online,False
MERCH_1865,Hindustan Petroleum Outlet 40,Fuel,Udaipur,Rajasthan,37,Retail,True
MERCH_1866,Spotify Family Digital,Subscription,Trivandrum,Kerala,16,Online,False
MERCH_1867,Blinkit Outlet 337,Grocery,Pune,Maharashtra,19,Online,True
MERCH_1868,Municipal Water Outlet 211,Utility,Coimbatore,Tamil Nadu,28,Online,False
MERCH_1869,Housing Rent Transfer Outlet 467,Rent,Chandigarh,Punjab,42,Retail,True
MERCH_1870,Reliance Fresh Outlet 389,Grocery,Nagpur,Maharashtra,14,Online,False
MERCH_1871,Disney+ Hotstar Outlet 984,Entertainment,Kolkata,West Bengal,43,Online,False
MERCH_1872,Tata Power Outlet 611,Utility,Chennai,Tamil Nadu,29,Online,False
MERCH_1873,Tata Power Outlet 839,Utility,Nagpur,Maharashtra,35,Online,False
MERCH_1874,Zara Outlet 142,Shopping,Udaipur,Rajasthan,27,Retail,False
MERCH_1875,MakeMyTrip Flights Outlet 33,Travel,Noida,Uttar Pradesh,35,Retail,True
MERCH_1876,Disney VIP Digital,Subscription,Bangalore,Karnataka,12,Online,False
MERCH_1877,Amity University Outlet 469,Education,Mysore,Karnataka,38,Online,False
MERCH_1878,Housing Rent Transfer Outlet 749,Rent,Mysore,Karnataka,25,Retail,False
MERCH_1879,Municipal Water Outlet 449,Utility,Noida,Uttar Pradesh,42,Online,False
MERCH_1880,Reliance Petroleum Outlet 155,Fuel,Kochi,Kerala,27,Retail,False
MERCH_1881,Max Life Insurance Outlet 496,Insurance,Lucknow,Uttar Pradesh,26,Online,False
MERCH_1882,Microsoft 365 Digital,Subscription,Jaipur,Rajasthan,5,Online,True
MERCH_1883,Barbeque Nation Outlet 807,Dining_Out,Pune,Maharashtra,27,Retail,False
MERCH_1884,LIC India Outlet 280,Insurance,Mysore,Karnataka,6,Online,True
MERCH_1885,Air India Outlet 723,Travel,Udaipur,Rajasthan,18,Hybrid,False
MERCH_1886,Starbucks Outlet 28,Food,Kolkata,West Bengal,17,Retail,True
MERCH_1887,Smaaash Outlet 763,Entertainment,Nagpur,Maharashtra,14,Retail,True
MERCH_1888,Myntra Outlet 852,Shopping,Kolkata,West Bengal,13,Hybrid,True
MERCH_1889,Punjab Grill Outlet 807,Dining_Out,Jaipur,Rajasthan,23,Hybrid,False
MERCH_1890,Hardware Store Outlet 201,Other,Bangalore,Karnataka,14,Retail,False
MERCH_1891,ICICI Lombard Outlet 731,Insurance,Ahmedabad,Gujarat,81,Retail,True
MERCH_1892,Spencer's Outlet 842,Grocery,Kolkata,West Bengal,42,Hybrid,True
MERCH_1893,Local Tailor Outlet 364,Other,Kanpur,Uttar Pradesh,22,Hybrid,False
MERCH_1894,BookMyShow Outlet 957,Entertainment,Coimbatore,Tamil Nadu,12,Online,False
MERCH_1895,CCD Outlet 475,Food,Mysore,Karnataka,30,Online,False
MERCH_1896,Cred RentPay Outlet 959,Rent,Ludhiana,Punjab,43,Retail,False
MERCH_1897,DAV College Outlet 825,Education,Jaipur,Rajasthan,30,Online,False
MERCH_1898,Gift Gallery Outlet 180,Other,Chennai,Tamil Nadu,21,Online,False
MERCH_1899,Airtel Fiber Outlet 443,Utility,Delhi,Delhi,38,Online,False
MERCH_1900,ICICI Lombard Outlet 656,Insurance,Surat,Gujarat,30,Retail,False
MERCH_1901,AngelOne Deposit Digital,Investment,Udaipur,Rajasthan,33,Online,False
MERCH_1902,Netflix Outlet 855,Entertainment,Udaipur,Rajasthan,31,Hybrid,False
MERCH_1903,MedPlus Outlet 882,Healthcare,Jaipur,Rajasthan,28,Online,False
MERCH_1904,Indigo Outlet 715,Travel,Kochi,Kerala,19,Online,False
MERCH_1905,Tata Power Outlet 456,Utility,Mysore,Karnataka,11,Online,True
MERCH_1906,Local Restaurant Outlet 652,Food,Udaipur,Rajasthan,14,Online,False
MERCH_1907,ICICI Lombard Outlet 659,Insurance,Chennai,Tamil Nadu,11,Retail,False
MERCH_1908,Local Tailor Outlet 568,Other,Noida,Uttar Pradesh,22,Hybrid,False
MERCH_1909,Netflix Outlet 672,Entertainment,Trivandrum,Kerala,30,Retail,True
MERCH_1910,Indian Oil Outlet 767,Fuel,Delhi,Delhi,23,Retail,True
MERCH_1911,Amazon Prime Outlet 586,Entertainment,Mysore,Karnataka,31,Hybrid,False
MERCH_1912,Local Kirana Outlet 608,Grocery,Kanpur,Uttar Pradesh,19,Hybrid,True
MERCH_1913,Indian Oil Outlet 744,Fuel,Mysore,Karnataka,31,Retail,False
MERCH_1914,Ajio Outlet 24,Shopping,Delhi,Delhi,44,Hybrid,True
MERCH_1915,Pizza Hut Outlet 457,Food,Jaipur,Rajasthan,35,Retail,False
MERCH_1916,Groww SIP Digital,Investment,Ahmedabad,Gujarat,28,Online,True
MERCH_1917,Practo Outlet 142,Healthcare,Nagpur,Maharashtra,17,Online,False
MERCH_1918,Zara Outlet 594,Shopping,Noida,Uttar Pradesh,9,Online,True
MERCH_1919,Haldirams Outlet 229,Food,Mysore,Karnataka,18,Hybrid,False
MERCH_1920,Zara Outlet 74,Shopping,Kanpur,Uttar Pradesh,38,Online,False
MERCH_1921,Indian Oil Outlet 960,Fuel,Noida,Uttar Pradesh,5,Retail,False
MERCH_1922,BookMyShow Outlet 61,Entertainment,Ahmedabad,Gujarat,17,Retail,True
MERCH_1923,Coursera Outlet 313,Education,Surat,Gujarat,38,Hybrid,False
MERCH_1924,Taj Dining Outlet 907,Dining_Out,Lucknow,Uttar Pradesh,32,Online,False
MERCH_1925,Adani Electricity Outlet 915,Utility,Coimbatore,Tamil Nadu,23,Online,False
MERCH_1926,Social Outlet 405,Dining_Out,Chandigarh,Punjab,10,Online,False
MERCH_1927,Local Kirana Outlet 996,Grocery,Kolkata,West Bengal,28,Online,False
MERCH_1928,Indigo Outlet 597,Travel,Noida,Uttar Pradesh,23,Retail,True
MERCH_1929,Starbucks Outlet 369,Food,Bangalore,Karnataka,20,Online,False
MERCH_1930,Netflix Outlet 401,Entertainment,Chennai,Tamil Nadu,22,Retail,False
MERCH_1931,Hardware Store Outlet 512,Other,Mysore,Karnataka,35,Online,False
MERCH_1932,Hard Rock Cafe Outlet 209,Dining_Out,Pune,Maharashtra,35,Retail,False
MERCH_1933,Hard Rock Cafe Outlet 806,Dining_Out,Kolkata,West Bengal,34,Retail,True
MERCH_1934,Apollo Pharmacy Outlet 824,Healthcare,Nagpur,Maharashtra,14,Retail,False
MERCH_1935,NPS Contribution Digital,Investment,Mysore,Karnataka,17,Online,False
MERCH_1936,Shell Petrol Outlet 87,Fuel,Jaipur,Rajasthan,17,Retail,False
MERCH_1937,Flipkart Outlet 251,Shopping,Ludhiana,Punjab,30,Retail,False
MERCH_1938,Zerodha Fund Digital,Investment,Kanpur,Uttar Pradesh,14,Online,False
MERCH_1939,Zara Outlet 122,Shopping,Kanpur,Uttar Pradesh,8,Retail,False
MERCH_1940,NoBroker Rent Outlet 222,Rent,Trivandrum,Kerala,8,Retail,False
MERCH_1941,Fortis Hospital Outlet 907,Healthcare,Coimbatore,Tamil Nadu,22,Online,False
MERCH_1942,Housing Rent Transfer Outlet 739,Rent,Delhi,Delhi,42,Retail,True
MERCH_1943,Social Outlet 881,Dining_Out,Chennai,Tamil Nadu,11,Hybrid,False
MERCH_1944,Zomato Outlet 486,Food,Jaipur,Rajasthan,33,Online,False
MERCH_1945,Bharat Petroleum Outlet 468,Fuel,Coimbatore,Tamil Nadu,13,Retail,False
MERCH_1946,AngelOne Deposit Digital,Investment,Pune,Maharashtra,20,Online,False
MERCH_1947,Zepto Outlet 317,Grocery,Noida,Uttar Pradesh,94,Retail,True
MERCH_1948,Inox Outlet 577,Entertainment,Ahmedabad,Gujarat,31,Retail,False
MERCH_1949,Youtube Premium Digital,Subscription,Pune,Maharashtra,17,Online,False
MERCH_1950,Jio Fiber Outlet 896,Utility,Delhi,Delhi,22,Online,False
MERCH_1951,Local Tailor Outlet 922,Other,Pune,Maharashtra,31,Online,False
MERCH_1952,DMart Outlet 73,Grocery,Kolkata,West Bengal,21,Hybrid,False
MERCH_1953,Youtube Premium Digital,Subscription,Trivandrum,Kerala,35,Online,False
MERCH_1954,Haldirams Outlet 402,Food,Kolkata,West Bengal,44,Hybrid,False
MERCH_1955,iCloud Storage Digital,Subscription,Delhi,Delhi,5,Online,False
MERCH_1956,Reliance Fresh Outlet 48,Grocery,Mysore,Karnataka,37,Online,False
MERCH_1957,Yatra Outlet 106,Travel,Mumbai,Maharashtra,41,Retail,False
MERCH_1958,Cred RentPay Outlet 334,Rent,Coimbatore,Tamil Nadu,17,Retail,False
MERCH_1959,Indigo Outlet 382,Travel,Kolkata,West Bengal,6,Retail,False
MERCH_1960,Udemy Outlet 415,Education,Chennai,Tamil Nadu,17,Online,False
MERCH_1961,LIC India Outlet 822,Insurance,Chennai,Tamil Nadu,34,Retail,False
MERCH_1962,Social Outlet 307,Dining_Out,Bangalore,Karnataka,10,Retail,True
MERCH_1963,Local Clinic Outlet 350,Healthcare,Chandigarh,Punjab,30,Online,False
MERCH_1964,Netflix Outlet 432,Entertainment,Ahmedabad,Gujarat,19,Retail,False
MERCH_1965,BookMyShow Outlet 681,Entertainment,Chennai,Tamil Nadu,44,Hybrid,True
MERCH_1966,SBI General Insurance Outlet 248,Insurance,Udaipur,Rajasthan,28,Online,True
MERCH_1967,iCloud Storage Digital,Subscription,Pune,Maharashtra,15,Online,False
MERCH_1968,Amity University Outlet 723,Education,Mumbai,Maharashtra,29,Retail,False
MERCH_1969,Taj Dining Outlet 593,Dining_Out,Kanpur,Uttar Pradesh,10,Retail,False
MERCH_1970,Haldirams Outlet 767,Food,Ludhiana,Punjab,41,Retail,False
MERCH_1971,Indian Oil Outlet 781,Fuel,Noida,Uttar Pradesh,22,Retail,False
MERCH_1972,Social Outlet 193,Dining_Out,Coimbatore,Tamil Nadu,8,Retail,False
MERCH_1973,DMart Outlet 263,Grocery,Hyderabad,Telangana,22,Hybrid,True
MERCH_1974,Yatra Outlet 928,Travel,Pune,Maharashtra,30,Hybrid,False
MERCH_1975,Indraprastha Gas Outlet 185,Utility,Kolkata,West Bengal,43,Online,False
MERCH_1976,Punjab Grill Outlet 540,Dining_Out,Surat,Gujarat,29,Online,False
MERCH_1977,Jio Fiber Outlet 816,Utility,Bangalore,Karnataka,25,Online,False
MERCH_1978,Tata Power Outlet 143,Utility,Chandigarh,Punjab,5,Online,True
MERCH_1979,Society Maintenance Outlet 942,Rent,Kanpur,Uttar Pradesh,23,Retail,True
MERCH_1980,Apollo Clinic Outlet 666,Healthcare,Chandigarh,Punjab,26,Online,True
MERCH_1981,Shell Petrol Outlet 886,Fuel,Ludhiana,Punjab,14,Retail,False
MERCH_1982,Nykaa Outlet 675,Shopping,Surat,Gujarat,11,Online,True
MERCH_1983,Max Healthcare Outlet 175,Healthcare,Ahmedabad,Gujarat,20,Hybrid,False
MERCH_1984,Hard Rock Cafe Outlet 665,Dining_Out,Surat,Gujarat,7,Retail,False
MERCH_1985,Ola Outlet 870,Travel,Lucknow,Uttar Pradesh,24,Retail,False
MERCH_1986,Reliance Fresh Outlet 797,Grocery,Pune,Maharashtra,15,Hybrid,True
MERCH_1987,Spotify Family Digital,Subscription,Surat,Gujarat,27,Online,False
MERCH_1988,Zara Outlet 852,Shopping,Nagpur,Maharashtra,14,Hybrid,False
MERCH_1989,KFC Outlet 401,Food,Mysore,Karnataka,37,Hybrid,False
MERCH_1990,Hindustan Petroleum Outlet 391,Fuel,Pune,Maharashtra,20,Retail,False
MERCH_1991,Zepto Outlet 277,Grocery,Surat,Gujarat,44,Online,False
MERCH_1992,IRCTC Outlet 432,Travel,Coimbatore,Tamil Nadu,40,Retail,False
MERCH_1993,Smaaash Outlet 839,Entertainment,Chennai,Tamil Nadu,12,Retail,False
MERCH_1994,Nykaa Outlet 872,Shopping,Kanpur,Uttar Pradesh,8,Online,False
MERCH_1995,BESCOM Outlet 739,Utility,Bangalore,Karnataka,19,Online,False
MERCH_1996,Society Maintenance Outlet 811,Rent,Pune,Maharashtra,23,Retail,False
MERCH_1997,Max Healthcare Outlet 569,Healthcare,Bangalore,Karnataka,82,Online,False
MERCH_1998,Apollo Clinic Outlet 965,Healthcare,Kanpur,Uttar Pradesh,35,Hybrid,True
MERCH_1999,Ajio Outlet 215,Shopping,Kolkata,West Bengal,38,Retail,False
MERCH_2000,NPS Contribution Digital,Investment,Chennai,Tamil Nadu,11,Online,False
