Customer_ID,Fraud_Flag,Fraud_Risk_Score,Overall_Risk_Score,Failed_Login_Count,New_Device_Login_Frequency,Unusual_Login_Flag,Account_Takeover_Risk,High_Value_Transaction_Count,Suspicious_Transaction_Count,Beneficiary_Change_Frequency,Device_Trust_Score,Velocity_Score,Geo_Anomaly_Flag,Security_Awareness_Score
CUST_18154,False,20,13,0,Low,False,12,0,0,Low,95,19,False,67
CUST_18155,True,85,37,4,High,True,77,3,2,Medium,24,73,True,41
CUST_18156,True,89,37,3,High,True,78,3,1,Low,7,80,True,36
CUST_18157,False,17,12,0,Low,False,17,3,0,Low,88,24,False,92
CUST_18158,False,26,18,1,Medium,False,8,0,0,Low,75,33,False,98
CUST_18159,True,90,39,3,High,True,90,3,1,Medium,9,80,True,32
CUST_18160,False,34,17,0,Low,False,13,0,0,Low,95,17,False,68
CUST_18161,False,1,5,0,Low,True,19,3,0,Medium,77,6,False,96
CUST_18162,False,33,18,2,Low,False,27,3,0,Low,93,8,False,94
CUST_18163,False,33,21,0,Low,False,34,3,0,Low,97,19,False,82
CUST_18164,False,37,23,0,Low,False,18,0,0,Low,85,25,False,89
CUST_18165,True,85,39,2,High,True,84,0,1,Low,14,92,True,27
CUST_18166,False,31,27,0,Low,False,14,0,0,Low,90,34,False,78
CUST_18167,False,31,23,2,Low,False,6,3,0,High,94,12,False,79
CUST_18168,False,5,8,0,Low,False,33,3,0,Low,85,32,False,82
CUST_18169,False,28,16,1,Low,False,24,3,0,Low,70,12,False,59
CUST_18170,False,28,31,0,Low,False,18,0,0,Medium,78,9,False,74
CUST_18171,True,86,40,5,High,True,82,0,1,High,28,82,True,33
CUST_18172,False,11,8,0,Low,False,31,0,0,Medium,89,31,False,52
CUST_18173,True,78,41,2,High,True,65,0,1,Low,23,75,True,32
CUST_18174,False,34,17,0,Medium,False,30,0,0,Medium,72,13,False,63
CUST_18175,False,39,26,0,Low,False,29,0,0,Low,96,44,False,74
CUST_18176,False,22,18,0,Low,False,30,3,0,Low,92,38,False,87
CUST_18177,True,80,49,5,High,True,94,3,1,Low,23,74,True,39
CUST_18178,False,2,5,0,Low,False,28,0,0,Low,73,31,False,62
CUST_18179,False,30,19,0,Low,False,10,0,0,Medium,76,29,False,82
CUST_18180,False,25,15,0,Low,False,6,0,0,Low,71,12,False,61
CUST_18181,False,46,27,0,Low,False,24,3,0,Low,88,12,False,75
CUST_18182,False,14,36,0,Medium,False,28,0,0,Low,72,17,True,63
CUST_18183,False,27,19,0,Low,False,26,0,0,Low,70,26,False,74
CUST_18184,False,24,15,0,Medium,False,28,3,0,Medium,81,31,False,83
CUST_18185,False,24,19,0,Medium,False,32,3,0,Low,87,14,False,63
CUST_18186,True,92,40,4,High,True,78,0,1,Medium,29,72,True,22
CUST_18187,False,25,15,0,Low,False,25,3,0,Medium,85,19,False,54
CUST_18188,False,25,19,0,Low,False,34,0,0,Low,70,12,False,63
CUST_18189,False,21,14,0,Medium,False,6,0,0,Medium,73,11,False,55
CUST_18190,True,93,45,2,High,True,71,3,2,High,14,74,True,28
CUST_18191,False,29,17,0,Low,False,24,3,0,Low,74,19,False,67
CUST_18192,True,97,46,5,High,True,93,0,1,Medium,5,84,True,40
CUST_18193,False,4,7,0,Low,False,30,3,0,High,86,21,False,93
CUST_18194,False,9,8,2,Low,False,19,3,0,Low,95,27,False,85
CUST_18195,False,34,17,0,Low,False,31,0,0,Medium,96,17,False,89
CUST_18196,False,0,5,0,Medium,False,9,0,0,Low,93,30,False,53
CUST_18197,False,22,14,2,Low,False,5,3,0,Low,76,29,False,88
CUST_18198,False,17,12,1,Low,False,14,0,0,Low,93,15,False,55
CUST_18199,False,31,17,1,Low,False,22,3,0,Low,98,17,False,72
CUST_18200,False,5,7,0,Low,False,33,3,0,Low,81,38,False,73
CUST_18201,True,86,43,3,High,True,85,4,1,High,27,78,True,19
CUST_18202,False,19,12,0,Low,False,12,0,0,Low,92,29,False,71
CUST_18203,False,4,8,0,Low,False,10,3,0,Low,99,26,False,78
CUST_18204,True,95,43,4,High,True,60,3,2,Medium,22,81,True,18
CUST_18205,True,93,44,5,High,True,76,3,3,Medium,26,79,True,16
CUST_18206,False,26,12,0,Low,False,6,3,0,Low,88,36,False,73
CUST_18207,False,29,16,0,Medium,False,29,0,0,Low,72,24,False,91
CUST_18208,False,20,12,0,Low,False,24,0,0,Low,79,27,False,57
CUST_18209,False,23,15,2,Low,False,34,0,0,Low,76,36,False,62
CUST_18210,True,91,41,4,High,True,92,3,1,High,9,71,True,24
CUST_18211,True,79,46,3,High,True,78,0,1,Medium,27,80,True,36
CUST_18212,True,98,42,5,High,True,93,3,1,High,10,80,True,10
CUST_18213,False,25,17,0,Low,False,10,3,0,Low,98,24,False,50
CUST_18214,False,6,10,2,Low,False,22,3,0,Medium,86,21,False,71
CUST_18215,True,78,41,4,High,True,92,0,1,High,22,82,True,31
CUST_18216,False,30,20,0,Low,False,15,6,0,Low,99,32,False,53
CUST_18217,False,0,5,0,Low,False,15,3,0,Low,76,40,False,96
CUST_18218,False,23,13,0,Low,False,32,3,0,Low,80,30,False,71
CUST_18219,False,12,12,0,Low,False,33,0,0,Low,99,41,False,96
CUST_18220,True,97,47,2,High,True,85,3,3,Medium,23,79,True,43
CUST_18221,False,19,13,0,Low,False,23,0,0,Low,85,24,False,52
CUST_18222,False,1,5,1,Low,False,19,3,0,High,80,20,False,69
CUST_18223,False,9,11,0,Low,False,24,0,0,Low,81,19,False,81
CUST_18224,True,87,43,4,High,True,91,0,1,High,22,73,True,39
CUST_18225,False,8,7,0,Low,False,8,0,0,Low,80,44,False,86
CUST_18226,True,98,46,2,High,True,62,0,1,High,18,76,True,17
CUST_18227,False,18,12,1,Low,False,13,3,0,Low,81,21,False,58
CUST_18228,False,7,6,0,Low,False,31,3,0,Low,73,27,False,69
CUST_18229,False,20,16,0,Medium,False,29,0,0,Low,79,20,False,56
CUST_18230,False,43,26,0,Low,False,29,3,0,Low,70,29,False,68
CUST_18231,True,98,46,5,High,True,70,3,1,High,9,92,True,40
CUST_18232,False,21,17,0,Medium,False,26,0,0,Low,94,9,False,71
CUST_18233,False,8,5,0,Low,False,12,6,0,Low,70,7,False,84
CUST_18234,True,92,54,2,High,True,79,3,2,High,12,92,True,15
CUST_18235,False,27,21,0,Low,False,23,0,0,Low,87,8,False,95
CUST_18236,False,30,20,0,Medium,False,16,3,0,Low,76,38,False,77
CUST_18237,False,20,16,0,Low,False,7,3,0,Low,80,32,False,55
CUST_18238,False,14,9,0,Medium,False,9,0,0,Low,90,33,False,53
CUST_18239,False,0,8,1,Low,False,17,0,0,Low,82,8,False,99
CUST_18240,False,15,13,0,Low,False,24,6,0,Low,95,44,False,84
CUST_18241,False,27,11,0,Low,False,18,3,0,Low,85,9,False,51
CUST_18242,False,17,12,0,Low,False,8,0,0,Low,72,23,False,68
CUST_18243,False,5,6,0,Low,False,32,3,0,Low,95,20,False,93
CUST_18244,True,88,46,4,High,True,87,0,1,High,17,84,True,10
CUST_18245,True,93,41,4,High,True,68,0,2,Medium,22,83,True,14
CUST_18246,False,8,8,0,Low,False,32,0,0,Low,77,15,False,51
CUST_18247,True,80,37,4,High,True,64,3,1,Medium,12,84,True,14
CUST_18248,False,18,12,2,Low,False,33,3,0,Low,89,24,False,81
CUST_18249,False,7,7,0,Low,False,15,0,0,Low,89,12,False,72
CUST_18250,False,28,16,0,Low,False,26,3,0,Low,71,9,False,87
CUST_18251,False,6,9,0,Low,False,34,3,0,Low,99,14,False,71
CUST_18252,False,25,13,0,Low,False,16,3,0,Medium,74,38,False,62
CUST_18253,False,28,16,1,Low,False,25,0,0,Low,80,12,False,78
CUST_18254,False,34,30,0,Medium,False,12,3,0,Low,72,14,False,70
CUST_18255,True,86,43,5,High,True,91,0,1,Low,11,91,True,41
CUST_18256,False,18,10,0,Low,False,30,0,0,Low,88,20,False,50
CUST_18257,True,95,43,3,High,True,65,3,1,Low,15,72,True,18
CUST_18258,True,81,38,3,High,True,70,4,1,High,10,85,True,41
CUST_18259,False,13,10,0,Low,False,20,0,0,Low,99,34,False,93
CUST_18260,False,6,10,0,Medium,False,24,3,0,Low,92,34,False,61
CUST_18261,True,89,40,3,High,True,91,3,1,High,16,75,True,16
CUST_18262,False,1,8,0,Low,False,33,3,0,Low,74,32,False,68
CUST_18263,True,95,44,5,High,True,68,0,1,Low,10,96,True,11
CUST_18264,False,12,12,0,Low,False,7,0,0,High,75,19,False,82
CUST_18265,True,84,38,4,High,True,82,3,2,High,28,96,True,26
CUST_18266,False,19,13,0,Medium,False,19,0,0,Low,92,42,False,62
CUST_18267,True,92,43,2,High,True,76,4,2,High,22,79,True,34
CUST_18268,False,14,9,0,Low,False,28,0,0,Low,70,29,False,58
CUST_18269,False,17,12,0,Low,False,23,3,0,Medium,97,43,False,55
CUST_18270,False,2,6,0,Low,False,24,0,0,Low,88,31,False,76
CUST_18271,False,10,9,0,Low,False,23,3,0,Low,88,35,False,99
CUST_18272,False,14,8,1,Low,False,7,0,0,Low,95,20,False,66
CUST_18273,True,98,44,4,High,True,69,3,1,High,25,86,True,32
CUST_18274,True,86,40,4,High,True,88,0,1,High,9,85,True,33
CUST_18275,False,23,17,0,Medium,False,19,0,0,Low,72,21,False,76
CUST_18276,True,81,38,5,High,True,77,3,1,Medium,25,78,True,14
CUST_18277,True,79,37,5,High,True,76,0,1,Medium,6,73,True,24
CUST_18278,True,93,44,4,High,True,78,0,1,High,18,83,True,26
CUST_18279,False,18,13,0,Low,False,25,3,0,Low,84,13,False,57
CUST_18280,False,30,21,0,Low,False,17,3,0,Low,92,36,False,51
CUST_18281,False,6,8,0,Low,False,29,6,0,Low,99,34,False,54
CUST_18282,False,14,11,2,Low,False,25,3,0,Low,73,35,False,57
CUST_18283,False,16,9,0,Low,False,22,3,0,Low,75,40,False,60
CUST_18284,False,16,11,0,Medium,False,7,0,0,Low,84,7,False,56
CUST_18285,True,97,58,2,High,True,67,0,1,High,11,70,True,43
CUST_18286,False,19,9,0,Low,False,14,0,0,Low,72,9,False,57
CUST_18287,True,83,40,3,High,True,83,0,1,Low,17,76,True,32
CUST_18288,True,77,39,5,High,True,70,0,1,Medium,22,86,True,40
CUST_18289,False,2,5,0,Medium,False,26,3,0,Medium,96,39,False,78
CUST_18290,False,25,18,0,Low,False,22,0,0,Low,71,36,False,82
CUST_18291,False,0,16,1,Low,False,11,0,0,Low,75,42,False,84
CUST_18292,False,33,23,0,Low,False,27,0,0,Medium,81,44,False,54
CUST_18293,False,42,25,1,Low,False,12,3,0,Low,96,9,False,59
CUST_18294,False,24,19,0,Low,False,8,0,0,Low,73,11,False,99
CUST_18295,True,88,43,5,High,True,66,3,1,Low,17,73,True,27
CUST_18296,False,31,25,0,Low,False,25,0,0,Low,75,27,False,97
CUST_18297,False,26,17,0,Low,False,24,0,0,Low,76,15,False,89
CUST_18298,True,77,32,4,High,True,67,0,2,Medium,28,87,True,19
CUST_18299,False,27,18,0,Low,False,31,0,0,Low,94,24,False,68
CUST_18300,False,32,18,0,Low,False,20,0,0,Low,76,40,False,52
CUST_18301,False,20,12,0,Medium,False,15,0,0,Low,79,44,False,72
CUST_18302,True,79,35,5,High,True,63,0,1,Low,7,81,True,19
CUST_18303,False,34,22,0,Low,False,6,0,0,Low,81,22,False,54
CUST_18304,True,75,37,2,High,True,92,3,1,High,10,93,True,40
CUST_18305,False,33,19,1,Medium,False,21,3,0,Low,70,31,False,63
CUST_18306,False,16,14,0,Low,False,7,3,0,Medium,93,36,False,52
CUST_18307,False,41,27,0,Medium,False,10,0,0,Low,75,32,False,53
CUST_18308,True,97,48,4,High,True,62,0,2,Medium,19,76,True,43
CUST_18309,False,18,9,2,Low,False,7,3,0,Medium,83,11,False,58
CUST_18310,False,30,20,2,Low,False,17,3,0,Low,73,18,False,51
CUST_18311,False,14,10,1,Low,False,6,3,0,Low,91,11,False,53
CUST_18312,False,15,9,1,Low,False,6,0,0,Medium,76,7,True,75
CUST_18313,False,18,12,0,Low,False,22,3,0,Low,70,11,False,81
CUST_18314,False,31,19,0,Low,False,25,0,0,Low,80,19,False,99
CUST_18315,False,14,11,0,Low,False,27,3,0,Low,94,40,False,74
CUST_18316,False,12,12,1,Low,False,14,3,0,Low,99,21,False,75
CUST_18317,False,8,7,0,Low,False,16,0,0,Low,78,39,False,78
CUST_18318,False,18,14,0,Low,False,21,0,0,Low,92,38,False,82
CUST_18319,False,16,14,1,Low,False,15,0,0,Medium,98,15,False,89
CUST_18320,True,80,39,3,High,True,70,3,1,Medium,24,78,True,22
CUST_18321,False,4,6,0,Low,False,6,0,0,Low,84,32,False,95
CUST_18322,False,34,19,1,Low,False,7,3,0,Low,86,21,False,99
CUST_18323,True,75,36,2,High,True,67,3,2,High,8,90,True,17
CUST_18324,False,17,9,0,Low,False,16,3,0,Low,98,9,False,94
CUST_18325,True,83,41,3,High,True,64,3,1,High,13,78,True,28
CUST_18326,True,88,41,2,High,True,74,0,1,Low,14,71,True,20
CUST_18327,False,8,8,0,Low,False,12,3,0,Low,94,40,False,56
CUST_18328,False,19,11,0,Low,False,7,0,0,Low,82,44,False,64
CUST_18329,False,27,14,0,Low,False,6,0,0,Low,85,37,False,97
CUST_18330,True,94,46,4,High,True,68,0,1,High,6,77,True,28
CUST_18331,True,76,37,2,High,True,70,3,1,Medium,29,73,True,31
CUST_18332,False,21,12,0,Low,False,16,0,0,Low,90,20,False,61
CUST_18333,False,26,15,0,Low,False,5,3,0,Medium,83,36,False,65
CUST_18334,False,28,11,0,Low,False,13,3,0,Low,97,18,False,92
CUST_18335,False,28,16,0,Low,False,6,3,0,Low,88,43,False,93
CUST_18336,False,10,8,0,Low,False,11,0,0,Low,99,25,False,66
CUST_18337,True,84,41,4,High,True,70,3,2,Low,7,82,True,21
CUST_18338,True,88,42,2,High,True,66,3,1,Low,20,77,True,37
CUST_18339,False,24,15,0,Low,False,30,3,0,Low,76,29,False,91
CUST_18340,False,23,17,0,Medium,False,14,0,0,Low,85,5,False,59
CUST_18341,False,29,14,0,Low,False,9,0,0,Low,72,7,False,73
CUST_18342,False,14,21,0,Low,False,23,3,0,Low,82,40,False,84
CUST_18343,False,49,28,0,Low,False,33,0,0,Low,97,22,False,99
CUST_18344,False,20,13,0,Low,False,17,3,0,Low,87,8,False,63
CUST_18345,True,80,37,5,High,True,85,0,1,High,29,76,True,34
CUST_18346,False,27,17,0,Low,False,15,0,0,Low,75,44,False,53
CUST_18347,False,26,13,0,Low,True,22,0,0,Low,73,39,False,64
CUST_18348,False,26,17,2,Low,False,31,0,0,Low,76,31,False,66
CUST_18349,False,14,9,1,Low,False,6,0,0,High,92,6,False,79
CUST_18350,False,25,21,0,Low,False,14,3,0,Low,88,28,False,81
CUST_18351,False,5,6,0,Medium,False,15,3,0,Low,71,29,False,92
CUST_18352,False,27,18,0,Low,False,21,3,0,Low,81,17,False,71
CUST_18353,False,33,18,0,Medium,False,27,0,0,Low,88,41,False,80
CUST_18354,True,89,46,3,High,True,73,3,1,High,6,75,True,44
CUST_18355,False,6,8,0,Low,False,6,0,0,Low,85,17,False,97
CUST_18356,False,35,25,0,Low,False,5,0,0,Low,80,39,False,81
CUST_18357,False,24,17,0,Low,False,13,0,0,Low,78,29,False,59
CUST_18358,False,30,18,0,Low,False,27,0,0,Low,97,43,False,95
CUST_18359,False,21,34,0,Low,False,33,0,0,Low,93,11,False,87
CUST_18360,True,89,44,5,High,True,76,3,1,Medium,29,72,True,43
CUST_18361,False,46,27,0,Low,False,7,3,0,Low,93,26,False,94
CUST_18362,False,21,17,0,Low,False,33,0,0,Low,76,29,False,82
CUST_18363,False,0,5,0,Low,False,34,0,0,Low,82,11,False,69
CUST_18364,False,12,10,0,Low,False,11,0,0,Low,75,19,False,65
CUST_18365,False,40,24,1,Low,False,8,3,0,Low,95,7,False,72
CUST_18366,True,86,40,4,High,True,64,4,1,High,28,79,True,37
CUST_18367,True,84,40,5,High,True,67,0,1,Medium,20,87,True,34
CUST_18368,False,26,19,1,Medium,False,6,0,0,Medium,70,28,False,87
CUST_18369,False,44,52,0,Low,False,26,0,0,Low,73,22,False,65
CUST_18370,False,4,9,1,Low,False,17,0,0,Low,99,21,False,57
CUST_18371,False,11,10,0,Low,False,23,3,0,Low,87,23,False,59
CUST_18372,False,24,18,0,Low,False,28,0,0,Low,88,44,False,53
CUST_18373,True,94,41,2,High,True,90,3,1,High,23,71,True,23
CUST_18374,False,28,12,0,Low,False,29,3,0,Low,90,5,False,67
CUST_18375,False,40,24,0,Low,False,16,3,0,Low,92,14,False,95
CUST_18376,False,33,22,0,Medium,False,8,0,0,Medium,80,38,False,59
CUST_18377,False,19,14,0,Low,False,17,0,0,Low,86,7,False,71
CUST_18378,True,88,44,5,High,True,78,3,1,High,17,85,True,36
CUST_18379,False,2,7,0,Low,False,27,0,0,Low,72,30,False,82
CUST_18380,True,87,37,5,High,True,94,3,1,High,9,74,True,30
CUST_18381,False,46,26,0,Low,False,8,1,0,Medium,71,43,False,94
CUST_18382,False,27,15,0,Low,False,34,3,0,Low,76,25,False,86
CUST_18383,False,16,9,0,Low,False,7,0,0,Medium,70,18,False,54
CUST_18384,False,4,6,1,Low,False,24,0,0,Low,92,7,False,64
CUST_18385,False,26,14,0,Low,False,26,0,0,Low,89,5,False,57
CUST_18386,False,32,22,1,Medium,False,10,0,0,Low,94,29,False,69
CUST_18387,False,9,9,0,Low,False,22,0,0,Low,79,23,False,78
CUST_18388,True,81,35,5,High,True,69,0,1,Low,26,94,True,10
CUST_18389,True,76,36,3,High,True,94,3,1,High,19,96,True,35
CUST_18390,False,11,11,0,Low,False,26,0,0,Low,99,5,False,95
CUST_18391,False,21,14,0,Low,False,22,3,0,Low,84,21,False,88
CUST_18392,False,32,22,0,Low,False,19,3,0,Low,77,41,False,87
CUST_18393,False,17,14,0,Low,False,24,0,0,Low,94,40,False,70
CUST_18394,False,18,12,0,Low,False,12,0,0,Low,90,38,False,80
CUST_18395,True,89,41,2,High,True,79,3,1,Medium,22,93,True,20
CUST_18396,True,87,37,2,High,True,87,6,1,High,23,93,True,30
CUST_18397,False,5,6,1,Low,False,26,0,0,Low,75,25,False,80
CUST_18398,False,25,19,0,Medium,False,13,0,0,Low,84,40,False,79
CUST_18399,False,16,13,0,Low,False,28,0,0,Low,85,19,False,77
CUST_18400,True,87,38,4,High,True,74,3,1,Low,22,74,True,26
CUST_18401,False,4,9,1,Low,False,30,0,0,Low,87,43,False,91
CUST_18402,False,6,5,0,Low,False,16,0,0,Low,88,40,False,90
CUST_18403,True,76,34,2,High,True,62,0,1,Medium,25,87,True,29
CUST_18404,True,85,44,5,High,True,73,0,2,High,28,80,True,31
CUST_18405,False,22,13,0,Low,False,6,0,0,Low,78,32,False,87
CUST_18406,False,6,9,0,Low,False,16,3,0,Low,73,33,False,60
CUST_18407,False,12,16,0,Low,False,19,0,0,Low,88,41,False,99
CUST_18408,True,93,45,4,High,True,69,3,1,High,15,76,True,19
CUST_18409,True,87,42,4,High,True,60,0,1,High,6,75,True,37
CUST_18410,False,15,11,0,Low,False,6,3,0,Low,77,38,False,85
CUST_18411,True,97,48,3,High,True,91,3,1,Low,14,75,True,40
CUST_18412,True,98,56,2,High,True,87,4,1,High,16,70,True,36
CUST_18413,False,24,12,0,Low,False,21,3,0,Low,79,5,False,74
CUST_18414,False,25,18,0,Low,False,11,3,0,Medium,92,24,False,68
CUST_18415,False,18,11,0,Low,False,18,3,0,Low,85,19,False,94
CUST_18416,True,95,45,3,High,True,92,4,1,Medium,23,81,True,32
CUST_18417,False,2,7,1,Low,False,31,3,0,Low,86,35,False,90
CUST_18418,False,48,28,0,Low,False,18,0,0,Low,96,29,False,65
CUST_18419,False,34,18,0,Low,False,16,0,0,Low,71,20,False,85
CUST_18420,False,28,15,0,Low,False,5,0,0,Low,93,42,False,81
CUST_18421,False,4,6,0,Low,False,10,0,0,Low,81,9,False,99
CUST_18422,False,33,17,1,Low,False,22,3,0,Low,85,34,False,67
CUST_18423,False,5,7,0,Low,False,18,3,0,Low,88,33,False,79
CUST_18424,False,14,12,0,Low,False,25,0,0,Low,97,23,False,62
CUST_18425,True,87,42,2,High,True,86,0,1,High,11,97,True,33
CUST_18426,False,33,18,1,Low,False,17,3,0,High,82,24,False,59
CUST_18427,False,25,16,2,Medium,False,7,0,0,Low,73,34,False,92
CUST_18428,False,1,5,1,Low,False,7,3,0,Medium,80,27,False,70
CUST_18429,False,43,26,0,Low,False,18,0,0,Low,76,9,False,95
CUST_18430,False,3,7,1,Low,False,5,0,0,Low,84,28,False,61
CUST_18431,False,16,13,1,Low,False,22,3,0,Low,96,43,False,78
CUST_18432,False,0,7,0,Medium,False,11,0,0,Low,72,23,False,72
CUST_18433,True,86,44,4,High,True,87,0,1,Medium,26,87,True,37
CUST_18434,False,3,5,0,Low,False,25,3,0,Low,73,43,False,69
CUST_18435,True,82,34,5,High,True,74,4,2,Low,15,79,True,44
CUST_18436,True,95,44,3,High,True,80,3,1,High,23,77,True,12
CUST_18437,True,88,40,2,High,True,69,3,1,High,27,82,True,24
CUST_18438,False,16,12,0,Low,False,10,0,0,Low,76,17,False,92
CUST_18439,False,8,6,0,Low,False,33,3,0,Medium,78,16,True,61
CUST_18440,True,81,40,2,High,True,93,0,1,Low,29,96,True,27
CUST_18441,False,19,14,0,Low,False,11,0,0,High,98,6,False,72
CUST_18442,False,46,27,1,Low,False,26,0,0,Low,71,5,False,55
CUST_18443,True,86,47,4,High,True,93,0,1,Low,10,86,True,14
CUST_18444,False,22,16,0,Low,False,31,3,0,Low,94,13,False,79
CUST_18445,False,9,5,0,Low,False,13,0,0,Low,84,36,False,61
CUST_18446,False,27,18,0,Low,False,16,3,0,Low,89,15,False,91
CUST_18447,False,14,10,1,Low,False,30,3,0,Low,99,43,False,70
CUST_18448,False,23,13,0,Low,False,25,3,0,Low,83,36,False,57
CUST_18449,False,33,26,0,Low,False,28,3,0,Low,86,10,False,77
CUST_18450,True,92,46,2,High,True,62,3,1,Low,20,77,True,18
CUST_18451,False,31,18,1,Low,False,13,0,0,Low,93,22,False,55
CUST_18452,False,29,15,0,Low,False,16,0,0,Low,90,29,False,55
CUST_18453,False,26,13,0,Low,False,13,3,0,Low,76,44,False,59
CUST_18454,False,11,11,0,Low,False,31,0,0,Medium,93,42,False,59
CUST_18455,False,46,28,0,Low,True,30,0,0,Low,74,6,False,83
CUST_18456,True,83,36,3,High,True,91,3,1,Medium,13,96,True,32
CUST_18457,False,15,11,0,Low,False,11,0,0,Low,91,37,False,92
CUST_18458,False,30,20,1,Low,False,30,3,0,Low,96,13,False,50
CUST_18459,True,94,55,5,High,True,67,0,1,High,6,97,True,31
CUST_18460,False,31,18,1,Low,False,5,3,0,Low,97,30,False,77
CUST_18461,False,43,25,2,Low,False,32,0,0,Low,82,5,False,90
CUST_18462,False,18,11,0,Low,False,8,0,0,Low,80,28,False,82
CUST_18463,True,85,38,3,High,True,61,3,1,Low,9,70,True,35
CUST_18464,True,96,43,2,High,True,76,3,2,Medium,13,80,True,14
CUST_18465,False,9,9,0,Low,False,29,3,0,Low,78,23,False,91
CUST_18466,False,14,12,0,Low,False,25,3,0,Low,76,26,False,72
CUST_18467,False,30,17,0,Low,False,31,3,0,Low,98,32,False,65
CUST_18468,False,33,18,0,Medium,False,14,0,0,Low,78,9,False,69
CUST_18469,True,81,40,5,High,True,67,6,3,Medium,10,85,True,27
CUST_18470,False,16,21,0,Low,False,33,0,0,Low,98,23,False,76
CUST_18471,False,28,20,0,Low,False,33,0,0,High,99,10,False,83
CUST_18472,False,6,7,0,Low,False,26,0,0,Low,98,28,False,85
CUST_18473,False,9,5,0,Low,False,20,0,0,Low,78,10,False,82
CUST_18474,False,2,5,1,Low,False,32,3,0,Low,90,12,False,84
CUST_18475,False,13,9,0,Low,False,15,0,0,Medium,98,37,False,65
CUST_18476,False,25,18,0,Medium,False,27,0,0,Low,82,10,False,78
CUST_18477,False,16,11,0,Low,False,17,3,0,Low,83,42,False,55
CUST_18478,True,81,40,2,High,True,76,6,1,Low,24,81,True,26
CUST_18479,False,30,15,1,Low,False,30,0,0,Low,71,29,False,78
CUST_18480,True,76,34,3,High,True,62,0,1,High,21,81,True,17
CUST_18481,False,23,13,1,Low,False,26,0,0,Low,93,19,False,82
CUST_18482,False,38,39,0,Low,False,24,3,0,Low,90,14,False,93
CUST_18483,False,24,16,0,Low,False,12,3,0,Low,76,19,False,89
CUST_18484,False,5,8,0,Low,False,15,0,0,Low,74,36,False,70
CUST_18485,True,82,36,5,High,True,73,3,1,Medium,6,74,True,20
CUST_18486,False,25,15,0,Low,False,26,0,0,Low,85,27,False,58
CUST_18487,False,40,26,0,Low,False,32,3,0,Low,82,19,False,83
CUST_18488,False,5,5,0,Low,False,22,0,0,Low,75,32,False,85
CUST_18489,False,18,12,0,Low,False,25,0,0,Medium,98,5,False,58
CUST_18490,False,19,7,0,Low,False,28,3,0,Low,94,28,False,89
CUST_18491,False,25,16,1,Low,False,33,3,0,Low,75,14,False,52
CUST_18492,False,32,17,0,Low,False,17,3,0,Medium,77,29,False,75
CUST_18493,True,93,57,5,High,True,84,3,1,Medium,16,77,True,14
CUST_18494,False,33,15,1,Low,False,6,0,0,Low,72,27,False,79
CUST_18495,True,98,48,4,High,True,68,4,1,Low,17,95,True,39
CUST_18496,False,14,10,0,Medium,False,24,0,0,Low,78,44,False,69
CUST_18497,False,32,19,0,Low,False,10,0,0,Low,74,18,False,90
CUST_18498,False,17,11,1,Low,False,27,0,0,Low,94,35,False,89
CUST_18499,False,46,29,0,Medium,False,16,0,0,Low,81,43,False,70
CUST_18500,False,13,13,0,Low,False,8,3,0,Low,72,25,False,58
CUST_18501,False,36,23,0,Low,True,29,3,0,Low,78,32,False,69
CUST_18502,True,76,37,3,High,True,91,0,2,Medium,16,73,True,14
CUST_18503,True,83,41,5,High,True,92,0,1,Low,15,91,True,22
CUST_18504,True,76,35,4,High,True,69,3,1,High,25,72,True,40
CUST_18505,False,7,7,0,Low,False,30,3,0,Low,82,22,False,64
CUST_18506,False,21,13,0,Low,False,9,3,0,Low,80,13,False,96
CUST_18507,False,26,17,0,Low,False,25,0,0,Low,95,9,False,67
CUST_18508,False,28,20,0,Low,False,31,3,0,Low,73,30,False,61
CUST_18509,False,32,42,0,Low,False,6,0,0,Low,91,12,False,73
CUST_18510,True,88,38,2,High,True,75,0,1,Medium,16,79,True,43
CUST_18511,False,30,21,0,Low,False,33,0,0,Low,86,14,False,55
CUST_18512,False,38,24,2,Low,False,6,3,0,Medium,95,30,False,58
CUST_18513,False,0,5,1,Low,False,31,0,0,Medium,91,17,False,58
CUST_18514,False,19,13,1,Low,False,23,0,0,Low,96,5,False,90
CUST_18515,False,36,24,0,Low,False,7,3,0,Low,82,43,False,55
CUST_18516,False,2,5,1,Low,False,34,0,0,Low,82,8,False,81
CUST_18517,False,10,10,0,Low,False,12,3,0,Low,99,22,False,73
CUST_18518,True,78,36,4,High,True,71,0,1,High,15,71,True,30
CUST_18519,False,1,5,0,Low,False,32,3,0,Low,90,5,False,66
CUST_18520,False,19,12,0,Low,False,6,3,0,Low,87,18,False,95
